unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2020-01-01 00:00:00,2020-01-01,2020,1,01-01,Wednesday,0,4199.0,10.0,1003.0,2452.0,198.0,125.0,0.0,631.0,5212.0,3406.0,8618.0,0.4872360176375029,0.0011603620329542817,0.11638431190531445,0.2845207704803899,0.02297516825249478,0.014504525411928522,0.0,0.07321884427941518,0.6047806915757716,0.39521930842422837
Mwh,2020-01-01 01:00:00,2020-01-01,2020,1,01-01,Wednesday,1,4055.0,11.0,431.0,2452.0,136.0,109.0,0.0,628.0,4497.0,3325.0,7822.0,0.518409613909486,0.0014062899514190744,0.0551009971874201,0.3134748146254155,0.017386857581181282,0.013935054973152646,0.0,0.08028637177192534,0.5749169010483253,0.4250830989516748
Mwh,2020-01-01 02:00:00,2020-01-01,2020,1,01-01,Wednesday,2,4039.0,11.0,257.0,2450.0,137.0,100.0,0.0,627.0,4307.0,3314.0,7621.0,0.5299829418711455,0.0014433801338407032,0.033722608581550975,0.32148012071906573,0.01797664348510694,0.01312163758037003,0.0,0.08227266762892009,0.5651489305865371,0.4348510694134628
Mwh,2020-01-01 03:00:00,2020-01-01,2020,1,01-01,Wednesday,3,4008.0,11.0,258.0,2447.0,138.0,91.0,0.0,628.0,4277.0,3304.0,7581.0,0.5286901464186783,0.0014509959108297058,0.03403244954491492,0.32278063580002636,0.01820340324495449,0.012003693444136657,0.0,0.08283867563645957,0.564173591874423,0.4358264081255771
Mwh,2020-01-01 04:00:00,2020-01-01,2020,1,01-01,Wednesday,4,4012.0,11.0,259.0,2450.0,139.0,104.0,0.0,628.0,4282.0,3321.0,7603.0,0.5276864395633303,0.0014467973168486123,0.0340655004603446,0.3222412205708273,0.018282257003814285,0.013678810995659608,0.0,0.08259897408917533,0.5631987373405235,0.4368012626594765
Mwh,2020-01-01 05:00:00,2020-01-01,2020,1,01-01,Wednesday,5,4038.0,11.0,261.0,2450.0,139.0,104.0,0.0,628.0,4310.0,3321.0,7631.0,0.5291573843532957,0.0014414886646573189,0.03420259467959638,0.32105883894640286,0.01821517494430612,0.013628620102214651,0.0,0.08229589830952692,0.5648014676975495,0.43519853230245054
Mwh,2020-01-01 06:00:00,2020-01-01,2020,1,01-01,Wednesday,6,4081.0,11.0,267.0,2451.0,137.0,63.0,0.0,627.0,4359.0,3278.0,7637.0,0.534372135655362,0.001440356160796124,0.03496137226659683,0.3209375409192091,0.01793898127536991,0.008249312557286892,0.0,0.08210030116537907,0.570773864082755,0.429226135917245
Mwh,2020-01-01 07:00:00,2020-01-01,2020,1,01-01,Wednesday,7,4125.0,11.0,295.0,2449.0,139.0,46.0,0.0,642.0,4431.0,3276.0,7707.0,0.5352277150642273,0.0014272739068379395,0.03827689113792656,0.3177630725314649,0.0180355520954976,0.005968599974049566,0.0,0.08330089528999611,0.5749318801089919,0.4250681198910082
Mwh,2020-01-01 08:00:00,2020-01-01,2020,1,01-01,Wednesday,8,4111.0,11.0,297.0,2450.0,157.0,41.0,9.0,644.0,4419.0,3301.0,7720.0,0.5325129533678756,0.0014248704663212435,0.03847150259067358,0.3173575129533679,0.02033678756476684,0.005310880829015544,0.00116580310880829,0.08341968911917098,0.5724093264248704,0.42759067357512953
Mwh,2020-01-01 09:00:00,2020-01-01,2020,1,01-01,Wednesday,9,4017.0,11.0,291.0,2451.0,205.0,34.0,9.222,640.0,4319.0,3339.222,7658.222,0.5245342848509745,0.0014363647332239781,0.037998376124379785,0.3200481782847246,0.026768615482810502,0.004439672811783205,0.0012041959608901386,0.08357031175121328,0.5639690257085783,0.43603097429142174
