datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2021-01-01 00:00:00,,,,194.966,,,,,,873.0,,1273.0,18210.0,,,0.0,65.0,,22.0,,744.0,2021,1,01-01,Friday,0,2021-01-01
2021-01-01 01:00:00,,,,194.966,,,,,,973.0,,1259.0,18019.0,,,0.0,32.0,,22.0,,746.0,2021,1,01-01,Friday,1,2021-01-01
2021-01-01 02:00:00,,,,194.965,,,,,,914.0,,1249.0,17590.0,,,0.0,34.0,,22.0,,703.0,2021,1,01-01,Friday,2,2021-01-01
2021-01-01 03:00:00,,,,194.965,,,,,,865.0,,1246.0,16771.0,,,0.0,31.0,,23.0,,733.0,2021,1,01-01,Friday,3,2021-01-01
2021-01-01 04:00:00,,,,194.964,,,,,,801.0,,1245.0,16434.0,,,0.0,33.0,,26.0,,752.0,2021,1,01-01,Friday,4,2021-01-01
2021-01-01 05:00:00,,,,194.964,,,,,,795.0,,1246.0,16495.0,,,0.0,30.0,,24.0,,751.0,2021,1,01-01,Friday,5,2021-01-01
2021-01-01 06:00:00,,,,194.963,,,,,,875.0,,1250.0,16818.0,,,0.0,34.0,,26.0,,744.0,2021,1,01-01,Friday,6,2021-01-01
2021-01-01 07:00:00,,,,194.963,,,,,,943.0,,1253.0,17689.0,,,0.0,34.0,,25.0,,692.0,2021,1,01-01,Friday,7,2021-01-01
2021-01-01 08:00:00,,,,194.962,,,,,,1014.0,,1257.0,18567.0,,,0.0,32.0,,23.0,,701.0,2021,1,01-01,Friday,8,2021-01-01
2021-01-01 09:00:00,,,,194.962,,,,,,1025.0,,1282.0,19104.0,,,0.0,33.0,,24.0,,710.0,2021,1,01-01,Friday,9,2021-01-01
2021-01-01 10:00:00,,,,194.961,,,,,,1184.0,,1279.0,19514.0,,,0.0,32.0,,24.0,,665.0,2021,1,01-01,Friday,10,2021-01-01
2021-01-01 11:00:00,,,,194.961,,,,,,1179.0,,1275.0,20211.0,,,0.0,35.0,,22.0,,573.0,2021,1,01-01,Friday,11,2021-01-01
2021-01-01 12:00:00,,,,194.961,,,,,,1389.0,,1279.0,20814.0,,,0.0,32.0,,22.0,,456.0,2021,1,01-01,Friday,12,2021-01-01
2021-01-01 13:00:00,,,,194.96,,,,,,1446.0,,1280.0,21145.0,,,0.0,29.0,,23.0,,393.0,2021,1,01-01,Friday,13,2021-01-01
2021-01-01 14:00:00,,,,194.96,,,,,,1556.0,,1279.0,21216.0,,,0.0,31.0,,24.0,,371.0,2021,1,01-01,Friday,14,2021-01-01
2021-01-01 15:00:00,,,,194.959,,,,,,1571.0,,1271.0,21541.0,,,0.0,31.0,,23.0,,365.0,2021,1,01-01,Friday,15,2021-01-01
2021-01-01 16:00:00,,,,194.959,,,,,,1636.0,,1269.0,21914.0,,,0.0,31.0,,23.0,,351.0,2021,1,01-01,Friday,16,2021-01-01
2021-01-01 17:00:00,,,,194.958,,,,,,1646.0,,1269.0,22010.0,,,0.0,33.0,,24.0,,411.0,2021,1,01-01,Friday,17,2021-01-01
2021-01-01 18:00:00,,,,194.958,,,,,,1647.0,,1269.0,21864.0,,,0.0,22.0,,23.0,,516.0,2021,1,01-01,Friday,18,2021-01-01
2021-01-01 19:00:00,,,,194.957,,,,,,1622.0,,1266.0,21758.0,,,0.0,24.0,,24.0,,457.0,2021,1,01-01,Friday,19,2021-01-01
2021-01-01 20:00:00,,,,194.957,,,,,,1617.0,,1271.0,21280.0,,,0.0,10.0,,24.0,,582.0,2021,1,01-01,Friday,20,2021-01-01
2021-01-01 21:00:00,,,,194.956,,,,,,1542.0,,1267.0,20772.0,,,0.0,9.0,,24.0,,600.0,2021,1,01-01,Friday,21,2021-01-01
2021-01-01 22:00:00,,,,194.956,,,,,,1441.0,,1265.0,20666.0,,,0.0,10.0,,22.0,,623.0,2021,1,01-01,Friday,22,2021-01-01
2021-01-01 23:00:00,,,,194.956,,,,,,1297.0,,1264.0,20218.0,,,0.0,10.0,,24.0,,664.0,2021,1,01-01,Friday,23,2021-01-01
2021-01-02 00:00:00,,,,194.955,,,,,,1181.0,,1260.0,19441.0,,,0.0,34.0,,24.0,,808.0,2021,1,01-02,Saturday,0,2021-01-02
2021-01-02 01:00:00,,,,194.955,,,,,,952.0,,1252.0,18665.0,,,0.0,33.0,,24.0,,836.0,2021,1,01-02,Saturday,1,2021-01-02
2021-01-02 02:00:00,,,,194.954,,,,,,918.0,,1252.0,17610.0,,,0.0,31.0,,21.0,,840.0,2021,1,01-02,Saturday,2,2021-01-02
2021-01-02 03:00:00,,,,194.954,,,,,,874.0,,1243.0,17273.0,,,0.0,34.0,,23.0,,766.0,2021,1,01-02,Saturday,3,2021-01-02
2021-01-02 04:00:00,,,,194.953,,,,,,851.0,,1242.0,17169.0,,,0.0,34.0,,26.0,,681.0,2021,1,01-02,Saturday,4,2021-01-02
2021-01-02 05:00:00,,,,194.953,,,,,,848.0,,1245.0,17443.0,,,0.0,34.0,,23.0,,685.0,2021,1,01-02,Saturday,5,2021-01-02
2021-01-02 06:00:00,,,,194.952,,,,,,867.0,,1250.0,17898.0,,,0.0,33.0,,22.0,,632.0,2021,1,01-02,Saturday,6,2021-01-02
2021-01-02 07:00:00,,,,194.952,,,,,,916.0,,1254.0,18442.0,,,0.0,34.0,,22.0,,570.0,2021,1,01-02,Saturday,7,2021-01-02
2021-01-02 08:00:00,,,,194.951,,,,,,993.0,,1255.0,19296.0,,,0.0,34.0,,25.0,,562.0,2021,1,01-02,Saturday,8,2021-01-02
2021-01-02 09:00:00,,,,194.951,,,,,,1223.0,,1257.0,20040.0,,,0.0,32.0,,24.0,,575.0,2021,1,01-02,Saturday,9,2021-01-02
2021-01-02 10:00:00,,,,194.951,,,,,,1283.0,,1262.0,20571.0,,,0.0,33.0,,24.0,,561.0,2021,1,01-02,Saturday,10,2021-01-02
2021-01-02 11:00:00,,,,194.95,,,,,,1339.0,,1257.0,20989.0,,,0.0,34.0,,22.0,,461.0,2021,1,01-02,Saturday,11,2021-01-02
2021-01-02 12:00:00,,,,194.95,,,,,,1445.0,,1264.0,21304.0,,,0.0,35.0,,25.0,,485.0,2021,1,01-02,Saturday,12,2021-01-02
2021-01-02 13:00:00,,,,194.949,,,,,,1449.0,,1262.0,21302.0,,,0.0,33.0,,23.0,,351.0,2021,1,01-02,Saturday,13,2021-01-02
2021-01-02 14:00:00,,,,194.949,,,,,,1463.0,,1265.0,21400.0,,,0.0,32.0,,23.0,,331.0,2021,1,01-02,Saturday,14,2021-01-02
2021-01-02 15:00:00,,,,194.948,,,,,,1496.0,,1268.0,21519.0,,,0.0,31.0,,23.0,,357.0,2021,1,01-02,Saturday,15,2021-01-02
2021-01-02 16:00:00,,,,194.948,,,,,,1544.0,,1266.0,21948.0,,,0.0,31.0,,26.0,,392.0,2021,1,01-02,Saturday,16,2021-01-02
2021-01-02 17:00:00,,,,194.947,,,,,,1558.0,,1267.0,22509.0,,,0.0,29.0,,26.0,,376.0,2021,1,01-02,Saturday,17,2021-01-02
2021-01-02 18:00:00,,,,194.947,,,,,,1572.0,,1268.0,22813.0,,,0.0,27.0,,27.0,,369.0,2021,1,01-02,Saturday,18,2021-01-02
2021-01-02 19:00:00,,,,194.946,,,,,,1628.0,,1265.0,22849.0,,,0.0,30.0,,27.0,,421.0,2021,1,01-02,Saturday,19,2021-01-02
2021-01-02 20:00:00,,,,194.946,,,,,,1548.0,,1264.0,22245.0,,,0.0,31.0,,26.0,,448.0,2021,1,01-02,Saturday,20,2021-01-02
2021-01-02 21:00:00,,,,194.945,,,,,,1525.0,,1264.0,21286.0,,,0.0,33.0,,25.0,,476.0,2021,1,01-02,Saturday,21,2021-01-02
2021-01-02 22:00:00,,,,194.945,,,,,,1517.0,,1264.0,21002.0,,,0.0,32.0,,24.0,,474.0,2021,1,01-02,Saturday,22,2021-01-02
2021-01-02 23:00:00,,,,194.945,,,,,,1420.0,,1258.0,20534.0,,,0.0,36.0,,25.0,,486.0,2021,1,01-02,Saturday,23,2021-01-02
2021-01-03 00:00:00,,,,194.944,,,,,,1218.0,,1253.0,19956.0,,,0.0,30.0,,24.0,,519.0,2021,1,01-03,Sunday,0,2021-01-03
2021-01-03 01:00:00,,,,194.944,,,,,,1204.0,,1243.0,19235.0,,,0.0,32.0,,23.0,,558.0,2021,1,01-03,Sunday,1,2021-01-03
2021-01-03 02:00:00,,,,194.943,,,,,,1118.0,,1240.0,18094.0,,,0.0,32.0,,25.0,,503.0,2021,1,01-03,Sunday,2,2021-01-03
2021-01-03 03:00:00,,,,194.943,,,,,,845.0,,1240.0,17523.0,,,0.0,35.0,,33.0,,499.0,2021,1,01-03,Sunday,3,2021-01-03
2021-01-03 04:00:00,,,,194.942,,,,,,848.0,,1242.0,17205.0,,,0.0,37.0,,32.0,,527.0,2021,1,01-03,Sunday,4,2021-01-03
2021-01-03 05:00:00,,,,194.942,,,,,,853.0,,1241.0,17298.0,,,0.0,29.0,,31.0,,485.0,2021,1,01-03,Sunday,5,2021-01-03
2021-01-03 06:00:00,,,,194.941,,,,,,853.0,,1240.0,17491.0,,,0.0,32.0,,30.0,,478.0,2021,1,01-03,Sunday,6,2021-01-03
2021-01-03 07:00:00,,,,194.941,,,,,,846.0,,1241.0,17594.0,,,0.0,29.0,,30.0,,524.0,2021,1,01-03,Sunday,7,2021-01-03
2021-01-03 08:00:00,,,,194.94,,,,,,994.0,,1246.0,18073.0,,,0.0,34.0,,26.0,,524.0,2021,1,01-03,Sunday,8,2021-01-03
2021-01-03 09:00:00,,,,194.94,,,,,,1167.0,,1255.0,18730.0,,,0.0,30.0,,23.0,,561.0,2021,1,01-03,Sunday,9,2021-01-03
2021-01-03 10:00:00,,,,194.94,,,,,,1246.0,,1249.0,19429.0,,,0.0,32.0,,23.0,,596.0,2021,1,01-03,Sunday,10,2021-01-03
2021-01-03 11:00:00,,,,194.939,,,,,,1104.0,,1247.0,19955.0,,,0.0,31.0,,23.0,,585.0,2021,1,01-03,Sunday,11,2021-01-03
