datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2022-03-01 00:00:00,2507,FLA,34,38,814,0,3901,22757
2022-03-01 01:00:00,2455,FLA,34,5,811,0,3901,22562
2022-03-01 02:00:00,2340,FLA,34,0,810,0,3904,21083
2022-03-01 03:00:00,1977,FLA,34,0,815,0,3900,19463
2022-03-01 04:00:00,1665,FLA,34,0,802,0,3891,17350
2022-03-01 05:00:00,1595,FLA,34,0,693,0,3902,15085
2022-03-01 06:00:00,1590,FLA,35,0,538,0,3891,13308
2022-03-01 07:00:00,1559,FLA,34,0,533,0,3892,11867
2022-03-01 08:00:00,1530,FLA,35,0,539,0,3893,11322
2022-03-01 09:00:00,1520,FLA,35,0,524,0,3893,11045
2022-03-01 10:00:00,1540,FLA,34,0,531,0,3896,11210
2022-03-01 11:00:00,1761,FLA,35,-1,544,0,3897,12295
2022-03-01 12:00:00,2069,FLA,34,-1,560,0,3899,14468
2022-03-01 13:00:00,2143,FLA,34,185,571,0,3898,15622
2022-03-01 14:00:00,2054,FLA,33,919,573,24,3901,15954
2022-03-01 15:00:00,1991,FLA,35,1614,563,72,3902,15879
2022-03-01 16:00:00,1284,FLA,34,2428,549,87,3902,15144
2022-03-01 17:00:00,1270,FLA,35,3221,552,130,3899,14747
2022-03-01 18:00:00,1273,FLA,35,3674,542,181,3901,14710
2022-03-01 19:00:00,1273,FLA,35,3822,532,144,3908,15142
2022-03-01 20:00:00,1291,FLA,35,3793,530,107,3910,15754
2022-03-01 21:00:00,1309,FLA,36,3438,569,95,3906,16650
2022-03-01 22:00:00,1431,FLA,35,2749,637,4,3906,17707
2022-03-01 23:00:00,1481,FLA,36,1050,680,0,3905,19337
2022-03-02 00:00:00,1539,FLA,35,94,708,0,3906,20083
2022-03-02 01:00:00,1571,FLA,34,16,778,0,3906,20075
2022-03-02 02:00:00,1493,FLA,34,0,713,0,3907,19041
2022-03-02 03:00:00,1083,FLA,34,0,664,0,3895,17504
2022-03-02 04:00:00,1659,FLA,35,0,551,0,3895,16272
2022-03-02 05:00:00,1445,FLA,35,0,542,0,3896,14398
2022-03-02 06:00:00,1405,FLA,35,0,497,0,3900,12697
2022-03-02 07:00:00,1371,FLA,36,0,483,0,3897,11745
2022-03-02 08:00:00,1356,FLA,35,0,494,0,3898,11182
2022-03-02 09:00:00,1357,FLA,36,0,486,0,3900,11011
2022-03-02 10:00:00,1421,FLA,35,0,491,0,3901,11308
2022-03-02 11:00:00,1699,FLA,35,0,534,0,3890,12547
2022-03-02 12:00:00,2100,FLA,35,1,549,0,3900,14767
2022-03-02 13:00:00,2222,FLA,35,598,538,0,3903,15656
2022-03-02 14:00:00,1962,FLA,35,2439,537,37,3904,14662
2022-03-02 15:00:00,1838,FLA,35,3711,534,42,3905,13691
2022-03-02 16:00:00,1817,FLA,36,4249,533,42,3902,13335
2022-03-02 17:00:00,1820,FLA,35,4306,533,41,3905,13630
2022-03-02 18:00:00,1829,FLA,36,4215,528,41,3908,14158
2022-03-02 19:00:00,1832,FLA,37,4039,513,45,3913,15194
2022-03-02 20:00:00,1837,FLA,36,3714,516,83,3913,15560
2022-03-02 21:00:00,1901,FLA,37,3582,503,66,3913,16387
2022-03-02 22:00:00,2092,FLA,37,2810,542,2,3913,17532
2022-03-02 23:00:00,2173,FLA,37,1137,538,0,3913,19296
2022-03-03 00:00:00,2190,FLA,37,87,545,0,3913,20559
2022-03-03 01:00:00,2183,FLA,37,19,544,0,3911,20572
2022-03-03 02:00:00,2119,FLA,36,0,538,0,3915,19526
2022-03-03 03:00:00,1837,FLA,37,0,549,0,3903,18129
2022-03-03 04:00:00,1548,FLA,37,0,539,0,3888,16364
2022-03-03 05:00:00,1501,FLA,38,0,519,0,3896,14267
2022-03-03 06:00:00,1461,FLA,37,0,539,0,3899,12631
2022-03-03 07:00:00,1420,FLA,38,0,536,0,3902,11619
2022-03-03 08:00:00,1421,FLA,37,0,518,0,3902,11051
2022-03-03 09:00:00,1419,FLA,38,0,534,0,3905,10805
2022-03-03 10:00:00,1525,FLA,37,0,532,0,3906,11256
2022-03-03 11:00:00,1713,FLA,37,0,548,0,3907,12709
2022-03-03 12:00:00,1778,FLA,38,1,526,0,3902,14911
2022-03-03 13:00:00,1701,FLA,37,530,563,0,3909,15772
2022-03-03 14:00:00,1797,FLA,37,2236,522,24,3908,14835
2022-03-03 15:00:00,1752,FLA,38,3298,469,98,3908,14418
2022-03-03 16:00:00,1707,FLA,37,3701,465,102,3907,14857
2022-03-03 17:00:00,1714,FLA,36,3972,458,108,3908,15477
2022-03-03 18:00:00,1690,FLA,37,3956,472,111,3907,16487
2022-03-03 19:00:00,1650,FLA,37,3835,483,101,3914,17604
2022-03-03 20:00:00,1841,FLA,38,3694,532,69,3904,18473
2022-03-03 21:00:00,2115,FLA,37,3243,490,86,3912,19601
2022-03-03 22:00:00,2133,FLA,37,2689,494,109,3912,20667
2022-03-03 23:00:00,2114,FLA,38,1171,493,129,3911,21814
2022-03-04 00:00:00,2123,FLA,37,92,487,154,3911,22380
2022-03-04 01:00:00,2137,FLA,37,22,481,144,3911,21960
2022-03-04 02:00:00,2130,FLA,37,-1,479,21,3914,20652
2022-03-04 03:00:00,1853,FLA,37,0,525,0,3897,18998
2022-03-04 04:00:00,1527,FLA,37,0,549,0,3904,17141
2022-03-04 05:00:00,1446,FLA,37,0,532,0,3914,14836
2022-03-04 06:00:00,1419,FLA,38,0,540,0,3910,12881
2022-03-04 07:00:00,1413,FLA,37,0,539,0,3902,11718
2022-03-04 08:00:00,1413,FLA,37,0,537,0,3906,11022
2022-03-04 09:00:00,1416,FLA,37,0,537,0,3903,10771
2022-03-04 10:00:00,1418,FLA,38,0,530,0,3909,11019
2022-03-04 11:00:00,1527,FLA,37,0,539,0,3907,12045
2022-03-04 12:00:00,1694,FLA,37,1,553,0,3910,14024
2022-03-04 13:00:00,1801,FLA,37,616,561,0,3907,14923
2022-03-04 14:00:00,1825,FLA,37,2504,585,23,3908,14409
2022-03-04 15:00:00,1831,FLA,37,3724,587,0,3908,14443
2022-03-04 16:00:00,1853,FLA,37,4035,583,0,3909,15355
2022-03-04 17:00:00,1842,FLA,37,4236,581,0,3906,16229
2022-03-04 18:00:00,1982,FLA,35,4276,587,0,3908,17141
2022-03-04 19:00:00,2281,FLA,37,4320,583,0,3906,17981
2022-03-04 20:00:00,2348,FLA,36,4300,583,0,3914,18679
2022-03-04 21:00:00,2355,FLA,37,3895,589,0,3914,19708
2022-03-04 22:00:00,2415,FLA,37,2980,594,0,3913,20804
2022-03-04 23:00:00,2449,FLA,37,1273,584,0,3912,21620
2022-03-05 00:00:00,2454,FLA,37,106,582,0,3914,21684
2022-03-05 01:00:00,2450,FLA,37,18,584,0,3912,21255
2022-03-05 02:00:00,2445,FLA,36,0,587,0,3911,19868
2022-03-05 03:00:00,2304,FLA,37,-1,613,0,3912,18172
2022-03-05 04:00:00,2173,FLA,37,0,587,0,3906,16573
2022-03-05 05:00:00,2048,FLA,37,1,540,0,3903,14849
2022-03-05 06:00:00,1819,FLA,37,0,533,0,3912,13226
2022-03-05 07:00:00,1502,FLA,37,0,525,0,3906,12237
2022-03-05 08:00:00,1408,FLA,37,0,521,0,3916,11497
2022-03-05 09:00:00,1402,FLA,38,0,502,0,3904,11153
2022-03-05 10:00:00,1357,FLA,37,0,512,0,3906,11167
2022-03-05 11:00:00,1393,FLA,37,0,517,0,3908,11416
2022-03-05 12:00:00,1588,FLA,36,1,537,0,3918,12097
2022-03-05 13:00:00,1845,FLA,37,545,548,0,3916,12644
2022-03-05 14:00:00,1876,FLA,37,2111,556,0,3919,13524
2022-03-05 15:00:00,1875,FLA,36,3366,553,0,3909,14446
2022-03-05 16:00:00,1905,FLA,35,3715,562,0,3919,15770
2022-03-05 17:00:00,2097,FLA,36,3827,563,0,3921,16778
2022-03-05 18:00:00,2403,FLA,35,3893,559,0,3918,17720
2022-03-05 19:00:00,2555,FLA,35,3938,552,0,3917,18420
2022-03-05 20:00:00,2576,FLA,34,3940,553,0,3916,19178
2022-03-05 21:00:00,2606,FLA,35,3745,564,0,3917,19873
2022-03-05 22:00:00,2620,FLA,36,2891,572,0,3916,20837
2022-03-05 23:00:00,2590,FLA,37,1245,588,0,3915,21806
2022-03-06 00:00:00,2593,FLA,37,111,582,0,3909,21866
2022-03-06 01:00:00,2583,FLA,34,21,582,0,3911,21214
2022-03-06 02:00:00,2522,FLA,35,0,572,0,3908,19591
2022-03-06 03:00:00,2307,FLA,36,0,583,0,3902,18789
2022-03-06 04:00:00,1946,FLA,36,0,574,0,3915,17330
2022-03-06 05:00:00,1661,FLA,36,-1,561,0,3915,15899
2022-03-06 06:00:00,1501,FLA,36,0,548,0,3910,14372
2022-03-06 07:00:00,1463,FLA,36,0,538,0,3914,13086
2022-03-06 08:00:00,1441,FLA,36,0,533,0,3906,12073
2022-03-06 09:00:00,1440,FLA,37,0,543,0,3906,11507
2022-03-06 10:00:00,1441,FLA,36,0,525,0,3908,11255
2022-03-06 11:00:00,1517,FLA,36,0,526,0,3911,11358
2022-03-06 12:00:00,1722,FLA,37,0,528,0,3913,11613
2022-03-06 13:00:00,1823,FLA,36,634,528,0,3918,12159
2022-03-06 14:00:00,1831,FLA,36,2383,527,0,3911,13199
2022-03-06 15:00:00,1832,FLA,36,3600,534,0,3921,14570
2022-03-06 16:00:00,1851,FLA,35,4041,546,0,3918,16242
2022-03-06 17:00:00,2048,FLA,33,4117,560,0,3919,17524
2022-03-06 18:00:00,2395,FLA,33,4122,541,0,3917,18649
2022-03-06 19:00:00,2506,FLA,34,4216,542,0,3919,19471
2022-03-06 20:00:00,2555,FLA,35,4154,552,0,3916,20389
2022-03-06 21:00:00,2596,FLA,35,3806,564,0,3918,21393
2022-03-06 22:00:00,2628,FLA,35,2972,552,0,3911,22457
2022-03-06 23:00:00,2651,FLA,38,1238,565,0,3915,23622
2022-03-07 00:00:00,2514,FLA,35,104,547,0,3908,23958
2022-03-07 01:00:00,2360,FLA,35,21,568,0,3910,23849
2022-03-07 02:00:00,2240,FLA,35,0,564,0,3904,22197
2022-03-07 03:00:00,2099,FLA,35,0,560,0,3906,20741
2022-03-07 04:00:00,1850,FLA,34,0,571,0,3904,18782
2022-03-07 05:00:00,1495,FLA,35,0,567,0,3907,16797
2022-03-07 06:00:00,1196,FLA,36,-1,543,0,3889,14667
2022-03-07 07:00:00,1123,FLA,35,0,533,0,3893,13356
2022-03-07 08:00:00,1106,FLA,35,0,533,0,3896,12538
2022-03-07 09:00:00,1113,FLA,36,0,538,0,3904,12250
2022-03-07 10:00:00,1158,FLA,35,0,536,0,3907,12318
2022-03-07 11:00:00,1352,FLA,35,0,538,0,3900,13309
2022-03-07 12:00:00,1486,FLA,36,5,548,0,3900,15046
2022-03-07 13:00:00,1500,FLA,35,613,547,0,3892,15701
2022-03-07 14:00:00,1514,FLA,36,2370,547,0,3906,15931
2022-03-07 15:00:00,1611,FLA,35,3245,548,0,3891,17122
2022-03-07 16:00:00,1846,FLA,35,3210,554,0,3907,18832
2022-03-07 17:00:00,2205,FLA,35,2947,573,0,3907,20560
2022-03-07 18:00:00,2426,FLA,33,2972,559,0,3902,21816
2022-03-07 19:00:00,2488,FLA,34,3058,571,0,3900,22652
2022-03-07 20:00:00,2531,FLA,33,2798,560,0,3897,23563
2022-03-07 21:00:00,2617,FLA,34,2185,556,0,3903,24886
2022-03-07 22:00:00,2585,FLA,35,1455,561,0,3915,25292
2022-03-07 23:00:00,2543,FLA,38,709,631,0,3910,25352
2022-03-08 00:00:00,2521,FLA,34,68,733,0,3895,25586
2022-03-08 01:00:00,2792,FLA,33,14,787,0,3908,24961
2022-03-08 02:00:00,2836,FLA,34,0,784,0,3908,23177
2022-03-08 03:00:00,2628,FLA,34,0,758,0,3883,21360
2022-03-08 04:00:00,2242,FLA,34,1,728,0,3895,19493
2022-03-08 05:00:00,1931,FLA,35,1,601,0,3892,17431
2022-03-08 06:00:00,1533,FLA,35,0,771,0,3895,15301
2022-03-08 07:00:00,1340,FLA,34,-1,643,0,3887,14064
2022-03-08 08:00:00,1333,FLA,35,0,486,0,3892,13248
2022-03-08 09:00:00,1056,FLA,35,0,506,0,3878,13216
2022-03-08 10:00:00,1091,FLA,34,0,518,0,3884,13206
2022-03-08 11:00:00,1216,FLA,35,0,520,0,3889,14099
2022-03-08 12:00:00,1753,FLA,35,2,551,0,3885,15561
2022-03-08 13:00:00,2083,FLA,35,422,556,2,3897,15891
2022-03-08 14:00:00,2203,FLA,34,1539,554,0,3898,16707
2022-03-08 15:00:00,2232,FLA,35,2360,598,55,3896,17620
2022-03-08 16:00:00,2385,FLA,33,2797,701,88,3896,18962
2022-03-08 17:00:00,2590,FLA,34,3340,763,75,3897,19793
2022-03-08 18:00:00,2680,FLA,33,3388,812,0,3894,21351
2022-03-08 19:00:00,2787,FLA,33,3050,878,1,3903,22932
2022-03-08 20:00:00,2962,FLA,34,2731,1007,0,3901,23880
2022-03-08 21:00:00,3020,FLA,34,2356,1103,0,3902,24604
2022-03-08 22:00:00,2994,FLA,34,1975,1150,0,3908,24737
2022-03-08 23:00:00,3017,FLA,38,911,1155,0,3883,24845
2022-03-09 00:00:00,3002,FLA,34,107,1168,0,3892,24470
2022-03-09 01:00:00,2950,FLA,33,21,1170,0,3888,24009
2022-03-09 02:00:00,2963,FLA,34,0,1117,0,3898,22738
2022-03-09 03:00:00,2732,FLA,33,0,1031,0,3877,20878
2022-03-09 04:00:00,2223,FLA,34,0,852,0,3879,19191
2022-03-09 05:00:00,2055,FLA,34,0,679,0,3889,17606
2022-03-09 06:00:00,1725,FLA,34,0,535,0,3893,15659
2022-03-09 07:00:00,1241,FLA,34,0,523,0,3895,14589
2022-03-09 08:00:00,1123,FLA,34,-1,542,0,3892,13853
2022-03-09 09:00:00,1135,FLA,34,0,537,0,3891,13395
2022-03-09 10:00:00,1146,FLA,34,0,543,0,3894,13430
2022-03-09 11:00:00,1391,FLA,34,0,572,0,3886,14189
2022-03-09 12:00:00,2010,FLA,35,3,569,0,3893,15745
2022-03-09 13:00:00,2291,FLA,35,364,573,0,3904,16307
2022-03-09 14:00:00,2469,FLA,34,1517,529,49,3895,16922
2022-03-09 15:00:00,2405,FLA,34,2633,275,95,3894,17770
2022-03-09 16:00:00,2021,FLA,34,3033,387,122,3894,19687
2022-03-09 17:00:00,2065,FLA,35,3333,569,116,3893,20719
2022-03-09 18:00:00,2074,FLA,34,3110,586,23,3881,22736
2022-03-09 19:00:00,2129,FLA,34,2907,441,0,3889,23938
2022-03-09 20:00:00,2033,FLA,35,2649,568,0,3892,24427
2022-03-09 21:00:00,1935,FLA,35,2219,586,0,3886,25191
2022-03-09 22:00:00,1923,FLA,36,1656,675,0,3884,25356
2022-03-09 23:00:00,1912,FLA,39,558,782,0,3885,25539
2022-03-10 00:00:00,2021,FLA,34,64,716,0,3881,25304
2022-03-10 01:00:00,2194,FLA,34,4,730,0,3883,24463
2022-03-10 02:00:00,2179,FLA,34,0,776,0,3885,22764
2022-03-10 03:00:00,2096,FLA,34,0,770,0,3876,20997
2022-03-10 04:00:00,1935,FLA,34,0,536,0,3885,19214
2022-03-10 05:00:00,1886,FLA,34,0,615,0,3885,17276
2022-03-10 06:00:00,1652,FLA,34,0,553,0,3893,15552
2022-03-10 07:00:00,1388,FLA,35,0,555,0,3887,14393
2022-03-10 08:00:00,1353,FLA,35,-1,550,0,3891,13638
2022-03-10 09:00:00,1337,FLA,35,0,548,0,3890,13141
2022-03-10 10:00:00,1347,FLA,35,0,546,0,3895,13158
2022-03-10 11:00:00,1535,FLA,34,0,573,0,3893,14012
2022-03-10 12:00:00,1869,FLA,35,4,580,0,3883,15694
2022-03-10 13:00:00,2059,FLA,35,328,561,0,3886,16529
2022-03-10 14:00:00,2125,FLA,34,1121,592,0,3894,17361
2022-03-10 15:00:00,2324,FLA,35,1770,597,0,3893,18126
2022-03-10 16:00:00,2519,FLA,34,2259,634,0,3891,18883
2022-03-10 17:00:00,2555,FLA,35,2538,746,0,3894,19679
2022-03-10 18:00:00,2555,FLA,34,2340,975,0,3893,20526
2022-03-10 19:00:00,2548,FLA,34,2179,1203,0,3890,20924
2022-03-10 20:00:00,2528,FLA,35,1799,1238,0,3894,20646
2022-03-10 21:00:00,2523,FLA,34,1308,1345,0,3889,20497
2022-03-10 22:00:00,2519,FLA,34,785,1338,0,3887,20373
2022-03-10 23:00:00,2520,FLA,38,358,793,0,3886,20853
2022-03-11 00:00:00,2546,FLA,33,79,589,0,3884,21432
2022-03-11 01:00:00,2576,FLA,34,17,583,0,3872,21949
2022-03-11 02:00:00,2522,FLA,34,0,578,9,3851,21124
2022-03-11 03:00:00,2282,FLA,34,0,556,0,3792,19704
2022-03-11 04:00:00,1752,FLA,34,0,552,0,3744,18217
2022-03-11 05:00:00,1445,FLA,33,0,558,0,3689,16612
2022-03-11 06:00:00,1405,FLA,34,-1,547,0,3627,14802
2022-03-11 07:00:00,1381,FLA,34,0,541,0,3566,13548
2022-03-11 08:00:00,1382,FLA,34,0,546,0,3507,12798
2022-03-11 09:00:00,1382,FLA,34,-1,543,0,3436,12416
2022-03-11 10:00:00,1387,FLA,34,0,545,0,3371,12552
2022-03-11 11:00:00,1564,FLA,34,0,558,0,3328,13461
2022-03-11 12:00:00,1794,FLA,34,5,572,0,3309,15177
2022-03-11 13:00:00,1932,FLA,34,416,562,0,3313,15979
2022-03-11 14:00:00,2103,FLA,34,1510,564,0,3312,16974
2022-03-11 15:00:00,2278,FLA,33,2406,565,0,3318,18079
2022-03-11 16:00:00,2328,FLA,34,2885,563,0,3317,19618
2022-03-11 17:00:00,2347,FLA,35,2912,562,0,3309,21337
2022-03-11 18:00:00,2358,FLA,35,2918,564,0,3315,22475
2022-03-11 19:00:00,2395,FLA,35,2840,588,0,3307,23476
2022-03-11 20:00:00,2460,FLA,34,2809,660,20,3330,23869
2022-03-11 21:00:00,2457,FLA,35,2637,701,45,3325,24340
2022-03-11 22:00:00,2446,FLA,35,1706,743,3,3323,25201
2022-03-11 23:00:00,2460,FLA,36,586,913,0,3318,25061
2022-03-12 00:00:00,2487,FLA,32,81,634,0,3292,24553
2022-03-12 01:00:00,2411,FLA,33,3,569,0,3244,24171
2022-03-12 02:00:00,2317,FLA,34,6000,546,0,1936,20646
2022-03-12 03:00:00,2093,FLA,33,6000,539,0,1893,19206
2022-03-12 04:00:00,1993,FLA,33,6000,548,0,1857,17545
2022-03-12 05:00:00,1855,FLA,34,6000,554,0,1858,12303
2022-03-12 06:00:00,1804,FLA,33,0,553,0,3011,17086
2022-03-12 07:00:00,1758,FLA,34,0,569,0,2999,15979
2022-03-12 08:00:00,1797,FLA,33,0,573,0,2999,15047
