"year","month","unit","coal","gas","oil","nuclear","hydro","wind","solar","other","fossil","low.carbon","total.prod","coal.perc","gas.perc","oil.perc","nuclear.perc","hydro.perc","wind.perc","solar.perc","other.perc","fossil.perc","low.carbon.perc"
2016,1,"GWh",386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786479077,0.0299616651748834,0.00180292423516519,0.0386374576875662,0.134847210855582,0.0428025164233418,0.0108705486528862,0.0111538904914985,0.761688375889125,0.238311624110875
2016,2,"GWh",361543.833516129,14840.5292258065,893.019451612903,19137.7988064516,66792.1479677419,21200.8241935484,5384.37012903226,5524.71422580645,377277.382193548,118039.855322581,495317.237516129,0.729923786479077,0.0299616651748834,0.00180292423516519,0.0386374576875662,0.134847210855582,0.0428025164233418,0.0108705486528862,0.0111538904914985,0.761688375889125,0.238311624110875
2016,3,"GWh",386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786479077,0.0299616651748834,0.00180292423516519,0.0386374576875662,0.134847210855582,0.0428025164233418,0.0108705486528862,0.0111538904914985,0.761688375889125,0.238311624110875
2016,4,"GWh",374010.862258065,15352.2716129032,923.813225806452,19797.7229032258,69095.325483871,21931.8870967742,5570.03806451613,5715.22161290323,390286.947096774,122110.19516129,512397.142258065,0.729923786479077,0.0299616651748834,0.00180292423516519,0.0386374576875662,0.134847210855582,0.0428025164233418,0.0108705486528862,0.0111538904914985,0.761688375889125,0.238311624110875
2016,5,"GWh",386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786479077,0.0299616651748834,0.00180292423516519,0.0386374576875662,0.134847210855582,0.0428025164233418,0.0108705486528862,0.0111538904914985,0.761688375889125,0.238311624110875
2016,6,"GWh",374010.862258065,15352.2716129032,923.813225806452,19797.7229032258,69095.325483871,21931.8870967742,5570.03806451613,5715.22161290323,390286.947096774,122110.19516129,512397.142258065,0.729923786479077,0.0299616651748834,0.00180292423516519,0.0386374576875662,0.134847210855582,0.0428025164233418,0.0108705486528862,0.0111538904914985,0.761688375889125,0.238311624110875
2016,7,"GWh",386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786479077,0.0299616651748834,0.00180292423516519,0.0386374576875662,0.134847210855582,0.0428025164233418,0.0108705486528862,0.0111538904914985,0.761688375889125,0.238311624110875
2016,8,"GWh",386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786479077,0.0299616651748834,0.00180292423516519,0.0386374576875662,0.134847210855582,0.0428025164233418,0.0108705486528862,0.0111538904914985,0.761688375889125,0.238311624110875
2016,9,"GWh",374010.862258065,15352.2716129032,923.813225806452,19797.7229032258,69095.325483871,21931.8870967742,5570.03806451613,5715.22161290323,390286.947096774,122110.19516129,512397.142258065,0.729923786479077,0.0299616651748834,0.00180292423516519,0.0386374576875662,0.134847210855582,0.0428025164233418,0.0108705486528862,0.0111538904914985,0.761688375889125,0.238311624110875
2016,10,"GWh",386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786479077,0.0299616651748834,0.00180292423516519,0.0386374576875662,0.134847210855582,0.0428025164233418,0.0108705486528862,0.0111538904914985,0.761688375889125,0.238311624110875
2016,11,"GWh",374010.862258065,15352.2716129032,923.813225806452,19797.7229032258,69095.325483871,21931.8870967742,5570.03806451613,5715.22161290323,390286.947096774,122110.19516129,512397.142258065,0.729923786479077,0.0299616651748834,0.00180292423516519,0.0386374576875662,0.134847210855582,0.0428025164233418,0.0108705486528862,0.0111538904914985,0.761688375889125,0.238311624110875
2016,12,"GWh",386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786479077,0.0299616651748834,0.00180292423516519,0.0386374576875662,0.134847210855582,0.0428025164233418,0.0108705486528862,0.0111538904914985,0.761688375889125,0.238311624110875
