data,sector,source,title
3.1亿千瓦,水电,https://cec.org.cn/detail/index.html?3-281582,2020年1-3月份电力工业运行简况
11.9亿千瓦,火电,https://cec.org.cn/detail/index.html?3-281582,2020年1-3月份电力工业运行简况
10.4亿千瓦,燃煤发电,https://cec.org.cn/detail/index.html?3-281582,2020年1-3月份电力工业运行简况
9171万千瓦,燃气发电,https://cec.org.cn/detail/index.html?3-281582,2020年1-3月份电力工业运行简况
4877万千瓦,核电,https://cec.org.cn/detail/index.html?3-281582,2020年1-3月份电力工业运行简况
2.1亿千瓦,风电,https://cec.org.cn/detail/index.html?3-281582,2020年1-3月份电力工业运行简况
1.5亿千瓦,太阳能发电,https://cec.org.cn/detail/index.html?3-281582,2020年1-3月份电力工业运行简况
