datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2018-01-01 00:00:00,,205.864,,,201.0,,,,,,,,0.0,,,,0.0,,,,0.064,2018,1,01-01,Monday,0,2018-01-01
2018-01-01 01:00:00,,205.818,,,201.0,,,,,,,,0.0,,,,0.0,,,,0.065,2018,1,01-01,Monday,1,2018-01-01
2018-01-01 02:00:00,,205.773,,,201.0,,,,,,,,0.0,,,,0.0,,,,0.065,2018,1,01-01,Monday,2,2018-01-01
2018-01-01 03:00:00,,205.727,,,201.0,,,,,,,,0.0,,,,0.0,,,,0.066,2018,1,01-01,Monday,3,2018-01-01
2018-01-01 04:00:00,,205.682,,,201.0,,,,,,,,0.0,,,,0.0,,,,0.066,2018,1,01-01,Monday,4,2018-01-01
2018-01-01 05:00:00,,205.636,,,201.0,,,,,,,,0.0,,,,0.0,,,,0.067,2018,1,01-01,Monday,5,2018-01-01
2018-01-01 06:00:00,,205.591,,,201.0,,,,,,,,0.0,,,,0.0,,,,0.067,2018,1,01-01,Monday,6,2018-01-01
2018-01-01 07:00:00,,205.545,,,201.0,,,,,,,,0.0,,,,0.0,,,,0.068,2018,1,01-01,Monday,7,2018-01-01
2018-01-01 08:00:00,,205.5,,,201.0,,,,,,,,0.0,,,,0.0,,,,0.068,2018,1,01-01,Monday,8,2018-01-01
2018-01-01 09:00:00,,205.455,,,201.0,,,,,,,,0.0,,,,0.0,,,,0.069,2018,1,01-01,Monday,9,2018-01-01
